pl_name,rastr,decstr,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,st_mass,st_masserr1,st_masserr2,st_masslim,sy_dist,sy_disterr1,sy_disterr2,sy_distlim,ml_dists,ml_distserr1,ml_distserr2,ml_distslim,ml_tsepmin,ml_tsepminerr1,ml_tsepminerr2,ml_tsepminlim,ml_sepminnorm,ml_sepminnormerr1,ml_sepminnormerr2,ml_sepminnormlim,ml_xtimeein,ml_xtimeeinerr1,ml_xtimeeinerr2,ml_xtimeeinlim,ml_radsnorm,ml_radsnormerr1,ml_radsnormerr2,ml_radsnormlim,ml_sepinsnorp,ml_sepinsnorperr1,ml_sepinsnorperr2,ml_sepinsnorplim,ml_massratio,ml_massratioerr1,ml_massratioerr2,ml_massratiolim,ml_angstlax,ml_angstlaxerr1,ml_angstlaxerr2,ml_angstlaxlim,ml_magis,ml_magiserr1,ml_magiserr2,ml_magislim,ml_magibl,ml_magiblerr1,ml_magiblerr2,ml_magibllim,ml_radeinang,ml_radeinangerr1,ml_radeinangerr2,ml_radeinanglim,ml_pmrells,ml_pmrellserr1,ml_pmrellserr2,ml_pmrellslim,ml_modeldef,htmllink
OGLE-2017-BLG-1375L b,17h56m37.17s,-30d18m41.1s,,,,0,,,,0,,,,0,,,,,,,,,,,,,2457969.90900000,0.02000000,-0.02000000,0,0.03500000,0.00200000,-0.00200000,0,101.36000000,3.66000000,-3.66000000,0,0.34000000,0.02000000,-0.02000000,0,0.83700000,0.00400000,-0.00400000,0,134.60000000,4.90000000,-4.90000000,0,5.10000000,0.00500000,-0.00500000,0,22.10000000,0.02000000,-0.02000000,0,,,,,0.99000000,0.13000000,-0.13000000,0,3.56000000,0.45000000,-0.45000000,0,0,<a refstr=HAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.110H/abstract target=ref>Han et al. 2020</a>
OGLE-2014-BLG-0676L b,17h52m24.50s,-30d32m54.20s,982.00000000,324.00000000,-356.00000000,0,3.09000000,1.02000000,-1.12000000,0,4.40000000,2.16000000,-1.46000000,0,0.62000000,0.20000000,-0.22000000,0,2220.00000000,960.00000000,-830.00000000,0,,,,,2456777.33500000,0.05800000,-0.05800000,0,0.00370000,0.00040000,-0.00040000,0,116.30000000,12.20000000,-12.20000000,0,0.27800000,0.03300000,-0.03300000,0,1.34700000,0.02400000,-0.02400000,0,47.80000000,1.30000000,-1.30000000,0,2.20300000,0.04400000,-0.04400000,0,23.51200000,0.11000000,-0.11000000,0,,,,,1.38000000,0.43000000,-0.43000000,0,4.33000000,1.43000000,-1.43000000,0,1,<a refstr=RATTENBURY_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.466.2710R/abstract target=ref>Rattenbury et al. 2017</a>
OGLE-2016-BLG-1227L b,17h42m23.31s,-33d45m35.2s,1580.00000000,969.00000000,-934.00000000,0,4.98000000,3.05000000,-2.94000000,0,11.50000000,3.10000000,-4.30000000,0,0.68000000,0.42000000,-0.41000000,0,,,,,,,,,2457561.99900000,0.03100000,-0.03100000,0,0.06600000,0.01200000,-0.01200000,0,45.37000000,8.07000000,-8.07000000,0,92.00000000,17.00000000,-17.00000000,0,3.68000000,0.21000000,-0.21000000,0,80.33400000,48.38300000,-21.94700000,0,4.78300000,0.06200000,-0.06200000,0,16.85000000,0.01000000,-0.01000000,0,,,,,0.09800000,0.04400000,-0.04400000,0,0.79000000,0.10000000,-0.10000000,0,0,<a refstr=HAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...91H/abstract target=ref>Han et al. 2020</a>
OGLE-2017-BLG-1375L b,17h56m37.17s,-30d18m41.1s,4183.00000000,2910.00000000,-1150.00000000,0,13.16000000,9.17000000,-3.62000000,0,4.71000000,1.56000000,-1.00000000,0,0.85000000,0.59000000,-0.23000000,0,4070.00000000,1350.00000000,-860.00000000,0,,,,,2457969.64500000,0.02800000,-0.02800000,0,0.02800000,0.00200000,-0.00200000,0,103.03000000,7.93000000,-7.93000000,0,0.36000000,0.03000000,-0.03000000,0,1.26900000,0.00500000,-0.00500000,0,148.10000000,11.50000000,-11.50000000,0,5.06800000,0.00600000,-0.00600000,0,22.10000000,0.02000000,-0.02000000,0,,,,,0.99000000,0.13000000,-0.13000000,0,3.56000000,0.45000000,-0.45000000,0,0,<a refstr=HAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.110H/abstract target=ref>Han et al. 2020</a>
OGLE-2016-BLG-1195L b,17h55m23.50s,-30d12m26.1s,5.10000000,5.50000000,-2.85000000,0,0.01600000,0.01700000,-0.00900000,0,1.98000000,1.04000000,-0.38000000,0,0.37000000,0.38000000,-0.21000000,0,7200.00000000,850.00000000,-1020.00000000,0,,,,,2457568.77130000,0.00200000,-0.00200000,0,0.05120000,0.00150000,-0.00150000,0,10.21000000,0.26000000,-0.26000000,0,,,,,0.99570000,0.00730000,-0.00730000,0,0.42000000,0.06500000,-0.06500000,0,0.96450000,0.00450000,-0.00450000,0,19.58100000,0.00100000,-0.00100000,0,,,,,0.26100000,0.02000000,-0.02000000,0,,,,,0,<a refstr=BOND_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.469.2434B/abstract target=ref>Bond et al. 2017</a>
MOA-2016-BLG-319L b,17h54m58.13s,-29d45m01.67s,210.00000000,385.00000000,-110.00000000,0,0.65000000,1.21000000,-0.35000000,0,1.09000000,0.19000000,-0.22000000,0,0.15000000,0.28000000,-0.08000000,0,6800.00000000,1200.00000000,-1400.00000000,0,,,,,2457552.74200000,0.01200000,-0.01200000,0,0.26000000,0.01200000,-0.01200000,0,8.69000000,0.26000000,-0.26000000,0,10.00000000,,,1,0.94500000,0.00800000,-0.00800000,0,41.00000000,1.20000000,-1.20000000,0,4.64500000,0.00600000,-0.00600000,0,19.01000000,0.01000000,-0.01000000,0,,,,,0.10700000,,,0,,,,,0,<a refstr=HAN_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..226H/abstract target=ref>Han et al. 2018</a>
MOA-2008-BLG-310L b,17h54m14.53s,-34d46m40.99s,23.40000000,17.00000000,-17.00000000,0,0.07360000,0.05300000,-0.05300000,0,1.10000000,0.17000000,-0.17000000,0,0.21000000,0.14000000,-0.14000000,0,7700.00000000,1100.00000000,-1100.00000000,0,,,,,2454656.39000000,,,0,0.00326000,,,0,10.22000000,,,0,,,,,0.93000000,,,0,3.29000000,,,0,1.95000000,,,0,19.43000000,0.04000000,-0.04000000,0,,,,,0.29000000,0.05000000,-0.05000000,0,4.85000000,0.15000000,-0.15000000,0,1,<a refstr=BHATTACHARYA_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154...59B/abstract target=ref>Bhattacharya et al. 2017</a>
OGLE-2017-BLG-1140L b,17h47m31.93s,-24d31m21.6s,505.00000000,110.00000000,-83.00000000,0,1.59000000,0.35000000,-0.26000000,0,1.02000000,0.15000000,-0.15000000,0,0.21100000,0.03200000,-0.02500000,0,,,,,8100.00000000,,,0,2457940.77010000,0.00590000,-0.00580000,0,-0.23920000,0.00380000,-0.00320000,0,14.69000000,0.13000000,-0.11000000,0,27.00000000,2.40000000,-2.70000000,0,0.87100000,0.01200000,-0.01300000,0,72.00000000,7.00000000,-6.00000000,0,-2.53880000,0.00670000,-0.00690000,0,,,,,,,,,0.16300000,0.02400000,-0.01900000,0,4.04000000,0.60000000,-0.48000000,0,1,<a refstr=CALCHI_NOVATI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..261C/abstract target=ref>Calchi Novati et al. 2018</a>
MOA-2012-BLG-505L b,17h52m34.34s,-32d02m24.33s,6.70000000,10.61000000,-3.51000000,0,0.02110000,0.03340000,-0.01100000,0,0.90000000,0.25000000,-0.21000000,0,0.10000000,0.16000000,-0.05000000,0,7210.00000000,1140.00000000,-1110.00000000,0,,,,,2456136.05570000,0.00050000,-0.00050000,0,0.00747750,0.00088100,-0.00088100,0,10.01330000,1.00350000,-1.00350000,0,2.79710000,0.37140000,-0.37140000,0,0.89280000,0.04770000,-0.04770000,0,2.05200000,0.56470000,-0.56470000,0,2.37940000,0.01750000,-0.01750000,0,21.29000000,0.13000000,-0.13000000,0,,,,,0.12200000,0.02500000,-0.02500000,0,4.38900000,0.71980000,-0.71980000,0,0,<a refstr=NAGAKANE_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154...35N/abstract target=ref>Nagakane et al. 2017</a>
KMT-2019-BLG-0842L b,17h53m50.03s,-29d52m38.78s,10.28000000,5.84000000,-5.28000000,0,0.03234000,0.01840000,-0.01660000,0,3.31000000,1.38000000,-1.47000000,0,0.76000000,0.42000000,-0.39000000,0,3320.00000000,1220.00000000,-1390.00000000,0,8170.00000000,,,0,2458625.91400000,0.01000000,-0.01000000,0,0.00656500,0.00020200,-0.00020200,0,43.85900000,1.28700000,-1.28700000,0,0.42460000,0.09660000,-0.09660000,0,0.98300000,0.01300000,-0.01300000,0,0.40900000,0.02600000,-0.02700000,0,0.14600000,0.06700000,-0.06700000,0,21.73000000,0.01000000,-0.01000000,0,,,,,1.01000000,0.20000000,-0.15000000,0,8.42000000,1.68000000,-1.24000000,0,1,<a refstr=JUNG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv191203822J/abstract target=ref>Jung et al. 2019</a>
OGLE-2012-BLG-0563L b,18h05m57.72s,-27d42m43.2s,123.00000000,44.00000000,-73.00000000,0,0.39000000,0.14000000,-0.23000000,0,4.30000000,1.50000000,-2.50000000,0,0.34000000,0.12000000,-0.20000000,0,1300.00000000,600.00000000,-800.00000000,0,9100.00000000,-1100.00000000,,0,2456069.02811000,0.00027000,-0.00027000,0,0.00140300,0.00003900,-0.00003900,0,77.70000000,2.10000000,-2.10000000,0,0.32700000,0.02400000,-0.02600000,0,2.42500000,0.01900000,-0.01900000,0,10.85000000,0.39000000,-0.39000000,0,5.78410000,0.00130000,-0.00130000,0,20.11500000,0.03100000,-0.03100000,0,,,,,1.36000000,0.14000000,-0.12000000,0,6.40000000,0.60000000,-0.50000000,0,0,<a refstr=FUKUI_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...74F/abstract target=ref>Fukui et al. 2015</a>
OGLE-2018-BLG-0740L b,18h08m42.47s,-29d50m08.9s,1400.00000000,200.00000000,-200.00000000,0,4.50000000,0.60000000,-0.60000000,0,3.40000000,0.20000000,-0.20000000,0,1.00000000,0.10000000,-0.10000000,0,3200.00000000,500.00000000,-500.00000000,0,8000.00000000,,,0,2458254.24200000,0.03200000,-0.03200000,0,0.03600000,0.00300000,-0.00300000,0,64.58000000,4.24000000,-4.24000000,0,0.40000000,,,1,0.86000000,0.01000000,-0.01000000,0,42.80000000,4.10000000,-4.10000000,0,2.51700000,0.00900000,-0.00900000,0,21.54000000,0.01000000,-0.01000000,0,17.13000000,,,0,1.24000000,0.15000000,-0.15000000,0,7.00000000,0.90000000,-0.90000000,0,0,<a refstr=HAN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..102H/abstract target=ref>Han et al. 2019</a>
MOA-2010-BLG-328L b,17h57m59.12s,-30d42m54.63s,9.20000000,2.20000000,-2.20000000,0,0.02900000,0.00700000,-0.00700000,0,0.92000000,0.16000000,-0.16000000,0,0.11000000,0.01000000,-0.01000000,0,810.00000000,100.00000000,-100.00000000,0,8000.00000000,300.00000000,-300.00000000,0,2455378.68300000,0.01400000,-0.01400000,0,-0.07210000,0.00080000,-0.00080000,0,62.60000000,0.60000000,-0.60000000,0,0.93000000,0.10000000,-0.10000000,0,1.15400000,0.01600000,-0.01600000,0,2.60000000,0.53000000,-0.53000000,0,-0.27430000,0.00870000,-0.00870000,0,19.49000000,,,0,,,,,0.98000000,0.12000000,-0.12000000,0,5.71000000,0.70000000,-0.70000000,0,1,<a refstr=FURUSAWA_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779...91F/abstract target=ref>Furusawa et al. 2013</a>
KMT-2018-BLG-1292L b,17h33m42.62s,-33d31m14.41s,,,,0,,,,0,,,,0,,,,,,,,,,,,,2458408.63000000,0.22000000,-0.22000000,0,0.26900000,0.00600000,-0.00600000,0,63.98000000,1.02000000,-1.02000000,0,5.50100000,0.61200000,-0.61200000,0,1.34200000,0.00700000,-0.00700000,0,30.75000000,2.25000000,-2.25000000,0,2.61100000,0.00700000,-0.00700000,0,,,,,,,,,1.73000000,0.31000000,-0.31000000,0,10.80000000,1.90000000,-1.90000000,0,0,<a refstr=RYU_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...58R/abstract target=ref>Ryu et al. 2020</a>
OGLE-2017-BLG-0173L b,17h51m52.95s,-29d16m16.9s,3.26900000,3.84900000,-2.01500000,0,0.01029000,0.01211000,-0.00634000,0,3.91300000,1.61500000,-1.64900000,0,0.39600000,0.39000000,-0.22700000,0,4705.00000000,1468.00000000,-1763.00000000,0,,,,,2457837.94600000,0.05900000,-0.05900000,0,0.86700000,0.04300000,-0.04300000,0,30.46000000,1.04000000,-1.04000000,0,10.02400000,0.51200000,-0.51200000,0,1.54000000,0.03100000,-0.03100000,0,0.24790000,0.02420000,-0.02420000,0,1.33200000,0.00400000,-0.00400000,0,,,,,,,,,0.54000000,0.03000000,-0.03000000,0,6.50000000,0.40000000,-0.40000000,0,1,<a refstr=HWANG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...20H/abstract target=ref>Hwang et al. 2018</a>
OGLE-2016-BLG-0613L AB b,17h57m02.50s,-28d06m58.2s,372.00000000,423.00000000,-240.00000000,0,1.17000000,1.33000000,-0.76000000,0,3.04000000,0.15000000,-0.13000000,0,0.63000000,0.72000000,-0.41000000,0,2930.00000000,1590.00000000,-1440.00000000,0,,,,,2457489.92000000,0.03900000,-0.03900000,0,0.03800000,0.00100000,-0.00100000,0,52.01000000,0.10000000,-0.10000000,0,0.25000000,0.02000000,-0.02000000,0,0.67700000,0.00400000,-0.00400000,0,17.70000000,0.50000000,-0.50000000,0,1.85200000,0.01100000,-0.01100000,0,21.96000000,0.01000000,-0.01000000,0,19.57000000,,,0,1.63000000,0.32000000,-0.32000000,0,11.50000000,2.20000000,-2.20000000,0,0,<a refstr=HAN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..223H/abstract target=ref>Han et al. 2017</a>
MOA-2011-BLG-291L b,17h55m28.29s,-29d10m14.4s,16.00000000,31.00000000,-11.00000000,0,0.05000000,0.09800000,-0.03500000,0,0.52000000,0.11000000,-0.11000000,0,0.13000000,0.25000000,-0.08000000,0,3500.00000000,600.00000000,-600.00000000,0,3800.00000000,600.00000000,-600.00000000,0,2455747.96300000,0.00300000,-0.00300000,0,-0.00729000,0.00027000,-0.00027000,0,23.50000000,0.70000000,-0.70000000,0,,,,,1.19700000,0.02500000,-0.02500000,0,3.80000000,0.70000000,-0.70000000,0,3.07200000,0.01000000,-0.01000000,0,20.74700000,0.03500000,-0.03500000,0,,,,,0.12300000,0.01100000,-0.01100000,0,1.92000000,0.16000000,-0.16000000,0,0,<a refstr=BENNETT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..113B/abstract target=ref>Bennett et al. 2018</a>
OGLE-2015-BLG-1670L b,17h52m38.11s,-28d33m06.9s,17.90000000,9.60000000,-8.80000000,0,0.05630000,0.03000000,-0.02800000,0,2.62000000,0.58000000,0.60000000,0,0.55000000,0.28000000,-0.28000000,0,6700.00000000,1000.00000000,-1300.00000000,0,8140.00000000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38200000,0.08700000,-0.07600000,0,6.00000000,1.20000000,-1.20000000,0,1,<a refstr=RANC_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..232R/abstract target=ref>Ranc et al. 2019</a>
KMT-2016-BLG-1397L b,18h10m39.51s,-24d51m27.86s,,,,0,,,,0,,,,0,,,,,,,,,,,,,2457506.30000000,0.10000000,-0.10000000,0,0.10100000,0.00400000,-0.00400000,0,37.10000000,0.40000000,-0.40000000,0,44.00000000,,,1,0.66000000,0.03000000,-0.03000000,0,250.00000000,40.00000000,-40.00000000,0,5.84000000,0.01000000,-0.01000000,0,,,,,,,,,,,,,,,,,0,<a refstr=ZANG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..236Z/abstract target=ref>Zang et al. 2018</a>
OGLE-2012-BLG-0026L c,17h34m18.70s,-27d08m33.9s,270.00000000,20.00000000,-20.00000000,0,0.86000000,0.06000000,-0.06000000,0,4.80000000,0.70000000,-0.70000000,0,1.06000000,0.05000000,-0.05000000,0,4019.00000000,380.00000000,-380.00000000,0,7390.00000000,1280.00000000,-1280.00000000,0,,,,,,,,,94.12000000,0.92000000,-0.92000000,0,,,,,,,,,,,,,,,,,,,,,,,,,0.98000000,0.04000000,-0.04000000,0,,,,,1,<a refstr=BEAULIEU_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...824...83B/abstract target=ref>Beaulieu et al. 2016</a>
OGLE-2015-BLG-0954L b,18h00m44.24s,-28d39m39.2s,1100.00000000,1200.00000000,-510.00000000,0,3.40000000,3.70000000,-1.60000000,0,1.60000000,1.30000000,-0.70000000,0,0.30000000,0.34000000,-0.14000000,0,1200.00000000,1100.00000000,-500.00000000,0,,,,,2457165.17600000,0.00800000,-0.00800000,0,0.04730000,0.00170000,-0.00170000,0,39.40000000,1.20000000,-1.20000000,0,,,,,1.35290000,0.00300000,-0.00300000,0,113.60000000,3.10000000,-3.10000000,0,1.40850000,0.00390000,-0.00390000,0,21.03700000,0.03200000,-0.03200000,0,,,,,1.28000000,0.08000000,-0.08000000,0,11.80000000,0.80000000,-0.80000000,0,0,<a refstr=BENNETT_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154...68B/abstract target=ref>Bennett et al. 2017</a>
MOA-2009-BLG-387L b,17h53m50.79s,-33d59m25.0s,830.00000000,1300.00000000,-510.00000000,0,2.60000000,4.10000000,-1.60000000,0,1.80000000,0.90000000,-0.70000000,0,0.19000000,0.30000000,-0.12000000,0,5690.00000000,2180.00000000,-2190.00000000,0,,,,,2455042.36600000,0.01500000,-0.01500000,0,0.08900000,0.00100000,-0.00100000,0,40.10000000,0.50000000,-0.50000000,0,1.95000000,0.03000000,-0.03000000,0,0.91340000,0.00020000,-0.00020000,0,135.00000000,2.00000000,-2.00000000,0,4.30950000,0.00250000,-0.00250000,0,,,,,,,,,0.31000000,0.03000000,-0.03000000,0,,,,,1,<a refstr=BATISTA_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...529A.102B/abstract target=ref> Batista et al. 2011 </a>
KMT-2016-BLG-0212L b,17h53m45.42s,-29d05m12.80s,5.80000000,8.60000000,-3.90000000,0,0.01800000,0.02700000,-0.01200000,0,4.20000000,1.50000000,-1.40000000,0,0.36000000,0.37000000,-0.21000000,0,6200.00000000,1200.00000000,-1600.00000000,0,,,,,2457465.27600000,0.18900000,-0.18900000,0,0.61900000,0.01800000,-0.01800000,0,17.58400000,0.44000000,-0.44000000,0,1.87400000,0.43000000,-0.43000000,0,1.43400000,0.01200000,-0.01200000,0,0.48400000,0.11000000,-0.11000000,0,1.00500000,0.01400000,-0.01400000,0,19.59000000,0.07000000,-0.07000000,0,,,,,0.47000000,0.16000000,-0.16000000,0,9.80000000,3.30000000,-3.30000000,0,0,<a refstr=HWANG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018JKAS...51..197H/abstract target=ref>Hwang et al. 2018</a>
KMT-2018-BLG-1292L b,17h33m42.62s,-33d31m14.41s,1570.00000000,391.00000000,-321.00000000,0,4.95000000,1.23000000,-1.01000000,0,6.56000000,0.76000000,-0.93000000,0,1.25000000,0.27000000,-0.27000000,0,3840.00000000,560.00000000,-660.00000000,0,9000.00000000,,,0,2458407.93000000,0.20000000,-0.20000000,0,0.27200000,0.00900000,-0.00900000,0,61.96000000,1.75000000,-1.75000000,0,5.52600000,0.90600000,-0.90600000,0,1.34400000,0.01000000,-0.01000000,0,31.73000000,2.82000000,-2.82000000,0,2.59300000,0.01700000,-0.01700000,0,,,,,,,,,1.25000000,0.06000000,-0.07000000,0,10.80000000,1.90000000,-1.90000000,0,0,<a refstr=RYU_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...58R/abstract target=ref>Ryu et al. 2020</a>
OGLE-2006-BLG-109L c,17h52m34.51s,-30d05m16.0s,86.00000000,10.00000000,-10.00000000,0,0.27000000,0.03000000,-0.03000000,0,4.60000000,0.50000000,-0.50000000,0,0.50000000,0.05000000,-0.05000000,0,1490.00000000,130.00000000,-130.00000000,0,8000.00000000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=GAUDI_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008Sci...319..927G/abstract target=ref> Gaudi et al. 2008 </a>
OGLE-2013-BLG-0132L b,17h59m03.51s,-28d25m15.7s,92.00000000,51.00000000,-41.00000000,0,0.29000000,0.16000000,-0.13000000,0,3.60000000,1.40000000,-1.20000000,0,0.54000000,0.30000000,-0.23000000,0,3900.00000000,1500.00000000,-1300.00000000,0,,,,,2456370.15600000,0.06400000,-0.06400000,0,0.18400000,0.00500000,-0.00500000,0,36.99000000,0.77000000,-0.77000000,0,1.00000000,0.10000000,-0.10000000,0,1.15000000,0.00400000,-0.00400000,0,5.15000000,0.28000000,-0.28000000,0,0.82100000,0.00800000,-0.00800000,0,19.37000000,0.03000000,-0.03000000,0,,,,,0.81000000,0.12000000,-0.12000000,0,8.00000000,1.30000000,-1.30000000,0,1,<a refstr=MR_OACUTE_Z_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..205M/abstract target=ref>Mr&oacute;z et al. 2017</a>
OGLE-2015-BLG-0966L b,17h55m01.02s,-29d02m49.6s,21.00000000,2.00000000,-2.00000000,0,0.06600000,0.00600000,-0.00600000,0,2.70000000,,,0,0.38000000,0.04000000,-0.04000000,0,3300.00000000,,,0,8000.00000000,,,0,2457205.19370000,0.00120000,-0.00120000,0,-0.01152000,0.00010000,-0.00010000,0,57.70000000,0.40000000,-0.40000000,0,1.40600000,0.01300000,-0.01300000,0,1.11470000,0.00330000,-0.00330000,0,1.68000000,0.05000000,-0.05000000,0,-0.88000000,0.00200000,-0.00200000,0,,,,,,,,,0.76000000,0.07000000,-0.07000000,0,4.80000000,0.50000000,-0.50000000,0,1,<a refstr=STREET_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...819...93S/abstract target=ref>Street et al. 2016</a>
OGLE-2013-BLG-0102L b,17h52m07.08s,-31d41m26.1s,4100.00000000,600.00000000,-600.00000000,0,13.00000000,2.00000000,-2.00000000,0,0.80000000,0.08000000,-0.08000000,0,0.09600000,0.01300000,-0.01300000,0,3040.00000000,310.00000000,-310.00000000,0,,,,,2456406.18000000,0.20000000,-0.20000000,0,0.81100000,0.01100000,-0.01100000,0,37.60000000,0.40000000,-0.40000000,0,11.12000000,0.24000000,-0.24000000,0,0.60700000,0.00400000,-0.00400000,0,1300.00000000,70.00000000,-70.00000000,0,6.36000000,0.02000000,-0.02000000,0,,,,,,,,,0.43000000,0.04000000,-0.04000000,0,4.19000000,0.37000000,-0.37000000,0,1,<a refstr=JUNG_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...798..123J/abstract target=ref>Jung et al. 2015</a>
MOA-2013-BLG-605L b,17h58m42.85s,-29d23m53.66s,21.77000000,5.31000000,3.34000000,0,0.06850000,0.01670000,0.01050000,0,4.13000000,0.74000000,-0.48000000,0,0.18500000,0.05400000,-0.03400000,0,3590.00000000,600.00000000,390.00000000,0,,,,,2456573.04700000,0.00900000,-0.00900000,0,-0.07797000,0.00119000,-0.00119000,0,20.20000000,0.16000000,-0.16000000,0,3.89000000,0.13000000,-0.13000000,0,2.38800000,0.01800000,-0.01800000,0,3.52600000,0.17600000,-0.17600000,0,3.12690000,0.00730000,-0.00730000,0,18.13500000,0.01400000,-0.01400000,0,18.55200000,0.02000000,-0.02000000,0,0.48100000,0.03500000,-0.03500000,0,8.48000000,0.63000000,-0.63000000,0,0,<a refstr=SUMI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...825..112S/abstract target=ref>Sumi et al. 2016</a>
MOA-2011-BLG-293L b,17h55m39.35s,-28d28m36.65s,760.00000000,480.00000000,-300.00000000,0,2.40000000,1.50000000,-0.90000000,0,3.40000000,0.40000000,-0.40000000,0,0.43000000,0.27000000,-0.17000000,0,7150.00000000,750.00000000,-750.00000000,0,,,,,2455747.49310000,0.00060000,-0.00060000,0,0.00330000,0.00010000,-0.00010000,0,22.64000000,0.98000000,-0.98000000,0,1.57000000,0.07000000,-0.07000000,0,1.83000000,0.02000000,-0.02000000,0,51.00000000,2.00000000,-2.00000000,0,3.85900000,0.00900000,-0.00900000,0,,,,,17.77000000,,,-1,0.26000000,0.02000000,-0.02000000,0,4.30000000,0.30000000,-0.30000000,0,0,<a refstr=YEE_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...755..102Y/abstract target=ref> Yee et al. 2012 </a>
KMT-2017-BLG-1146L b,17h56m25.40s,-33d08m32.89s,270.00000000,240.00000000,-170.00000000,0,0.85000000,0.76000000,-0.52000000,0,1.70000000,0.60000000,-0.60000000,0,0.40000000,0.34000000,-0.25000000,0,6600.00000000,1400.00000000,-1900.00000000,0,,,,,2457924.89000000,0.03500000,-0.13200000,0,0.28700000,0.03200000,-0.01700000,0,25.44300000,1.20000000,-1.80000000,0,10.00000000,,,1,0.73400000,0.01000000,-0.01700000,0,20.00000000,6.00000000,-1.00000000,0,5.64900000,0.00500000,-0.03600000,0,,,,,,,,,,,,,5.30000000,2.30000000,-1.90000000,0,0,<a refstr=SHIN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..146S/abstract target=ref>Shin et al. 2019</a>
KMT-2019-BLG-1953L b,17h56m27.90s,-28d12m04.00s,,,,0,,,,0,,,,0,,,,,,,,,8000.00000000,,,0,2458702.01400000,0.00200000,-0.00200000,0,0.00217000,0.00015000,-0.00015000,0,16.08000000,0.26000000,-0.26000000,0,2.40000000,0.04000000,-0.04000000,0,0.47000000,0.07000000,-0.07000000,0,13.20000000,13.00000000,-13.00000000,0,2.49600000,0.03500000,-0.03500000,0,20.68000000,0.01000000,-0.01000000,0,,,,,0.25000000,0.02000000,-0.02000000,0,5.70000000,0.46000000,-0.46000000,0,0,<a refstr=HAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160...17H/abstract target=ref>Han et al. 2020</a>
